classe,atributo,code,value
Trecho_Rodoviario,tipoTrechoRod,4,Auto-estrada
Trecho_Rodoviario,jurisdicao,0,Desconhecida
Trecho_Rodoviario,jurisdicao,1,Federal
Trecho_Rodoviario,jurisdicao,2,Estadual
Trecho_Rodoviario,jurisdicao,3,Municipal
Trecho_Rodoviario,jurisdicao,8,Propriedade particular
Trecho_Rodoviario,administracao,0,Desconhecida
Trecho_Rodoviario,administracao,1,Federal
Trecho_Rodoviario,administracao,2,Estadual
Trecho_Rodoviario,administracao,3,Municipal
Trecho_Rodoviario,administracao,6,Particular
Trecho_Rodoviario,administracao,7,Concessionada
Trecho_Rodoviario,revestimento,0,Desconhecido
Trecho_Rodoviario,revestimento,1,Leito natural
Trecho_Rodoviario,revestimento,2,Revestimento primário (solto)
Trecho_Rodoviario,revestimento,3,Pavimentado
Trecho_Rodoviario,revestimento,4,Calçado
Trecho_Rodoviario,operacional,0,Desconhecido
Trecho_Rodoviario,operacional,1,Sim
Trecho_Rodoviario,operacional,2,Não
Trecho_Rodoviario,situacaoFisica,0,Desconhecida
Trecho_Rodoviario,situacaoFisica,1,Abandonada
Trecho_Rodoviario,situacaoFisica,2,Destruída
Trecho_Rodoviario,situacaoFisica,3,Em construção
Trecho_Rodoviario,situacaoFisica,4,Planejada
Trecho_Rodoviario,situacaoFisica,5,Construída
Trecho_Rodoviario,trafego,0,Desconhecido
Trecho_Rodoviario,trafego,1,Permanente
Trecho_Rodoviario,trafego,2,Periódico
Trecho_Rodoviario,canteiroDivisorio,1,Sim
Trecho_Rodoviario,canteiroDivisorio,2,Não
Ponto_Rodoviario_Ferrov,geometriaAproximada,1,Sim
Ponto_Rodoviario_Ferrov,geometriaAproximada,2,Não
Ponto_Rodoviario_Ferrov,relacionado,0,Desconhecido
Ponto_Rodoviario_Ferrov,relacionado,1,Tunel
Ponto_Rodoviario_Ferrov,relacionado,2,Passagem elevada ou viaduto
Ponto_Rodoviario_Ferrov,relacionado,3,Ponte
Ponto_Rodoviario_Ferrov,relacionado,4,Travessia
Ponto_Rodoviario_Ferrov,relacionado,5,Edificação rodoviária
Ponto_Rodoviario_Ferrov,relacionado,6,Galeria ou bueiro
Ponto_Rodoviario_Ferrov,relacionado,7,Mudança de atributo
Ponto_Rodoviario_Ferrov,relacionado,8,Entroncamento
Ponto_Rodoviario_Ferrov,relacionado,9,Início ou fim de trecho
Ponto_Rodoviario_Ferrov,relacionado,10,Edificação Metro Ferroviária
Ponto_Rodoviario_Ferrov,relacionado,11,Localidade
Ponto_Rodoviario_Ferrov,relacionado,12,Pátio
Ponto_Rodoviario_Ferrov,relacionado,13,Passagem de nível
Ponto_Rodoviario_Ferrov,relacionado,17,Interrupção com a moldura
Ponto_Rodoviario_Ferrov,relacionado,19,Barragem
Travessia,geometriaAproximada,1,Sim
Travessia,geometriaAproximada,2,Não
Travessia,tipoTravessia,0,Desconhecido
Travessia,tipoTravessia,1,Vau natural
Travessia,tipoTravessia,2,Vau construída
Travessia,tipoTravessia,3,Bote transportador
Travessia,tipoTravessia,4,Balsa
Tunel,geometriaAproximada,1,Sim
Tunel,geometriaAproximada,2,Não
Tunel,modalUso,4,Rodoviário
Tunel,modalUso,5,Ferroviário
Tunel,modalUso,6,Metroviário
Tunel,modalUso,7,Dutos
Tunel,modalUso,8,Rodoferroviário
Tunel,matConstr,0,Desconhecido
Tunel,matConstr,1,Alvenaria
Tunel,matConstr,2,Concreto
Tunel,matConstr,3,Metal
Tunel,matConstr,5,Madeira
Tunel,matConstr,99,Outros
Tunel,operacional,0,Desconhecido
Tunel,operacional,1,Sim
Tunel,operacional,2,Não
Tunel,situacaoFisica,0,Desconhecida
Tunel,situacaoFisica,1,Abandonada
Tunel,situacaoFisica,2,Destruída
Tunel,situacaoFisica,3,Em construção
Tunel,situacaoFisica,4,Planejada
Tunel,situacaoFisica,5,Construída
Tunel,posicaoPista,0,Desconhecida
Tunel,posicaoPista,12,Adjacentes
Tunel,posicaoPista,13,Superpostas
Tunel,posicaoPista,16,Coincidente
Tunel,posicaoPista,97,Não aplicável
Tunel,tipoTunel,1,Túnel
Tunel,tipoTunel,2,Passagem subterrânea sob via
Galeria_Bueiro,geometriaAproximada,1,Sim
Galeria_Bueiro,geometriaAproximada,2,Não
Galeria_Bueiro,matConstr,0,Desconhecido
Galeria_Bueiro,matConstr,1,Alvenaria
Galeria_Bueiro,matConstr,2,Concreto
Galeria_Bueiro,matConstr,3,Metal
Galeria_Bueiro,matConstr,4,Rocha
Galeria_Bueiro,matConstr,99,Outros
Galeria_Bueiro,operacional,0,Desconhecido
Galeria_Bueiro,operacional,1,Sim
Galeria_Bueiro,operacional,2,Não
Galeria_Bueiro,situacaoFisica,0,Desconhecida
Galeria_Bueiro,situacaoFisica,1,Abandonada
Galeria_Bueiro,situacaoFisica,2,Destruída
Galeria_Bueiro,situacaoFisica,3,Em construção
Galeria_Bueiro,situacaoFisica,5,Construída
Entroncamento,geometriaAproximada,1,Sim
Entroncamento,geometriaAproximada,2,Não
Entroncamento,tipoEntroncamento,1,Entroncamento rodoviário
Entroncamento,tipoEntroncamento,2,Círculo rodoviario
Entroncamento,tipoEntroncamento,3,Trevo rodoviário
Entroncamento,tipoEntroncamento,4,Rótula
Entroncamento,tipoEntroncamento,5,Entroncamento ferroviário
Entroncamento,tipoEntroncamento,99,Outros
Ponte,geometriaAproximada,1,Sim
Ponte,geometriaAproximada,2,Não
Ponte,tipoPonte,0,Desconhecido
Ponte,tipoPonte,1,Móvel
Ponte,tipoPonte,2,Pênsil
Ponte,tipoPonte,3,Fixa
Ponte,modalUso,4,Rodoviário
Ponte,modalUso,5,Ferroviário
Ponte,modalUso,8,Rodoferroviário
Ponte,modalUso,9,Aeroportuário
Ponte,matConstr,0,Desconhecido
Ponte,matConstr,1,Alvenaria
Ponte,matConstr,2,Concreto
Ponte,matConstr,3,Metal
Ponte,matConstr,5,Madeira
Ponte,matConstr,99,Outros
Ponte,operacional,0,Desconhecido
Ponte,operacional,1,Sim
Ponte,operacional,2,Não
Ponte,situacaoFisica,0,Desconhecida
Ponte,situacaoFisica,1,Abandonada
Ponte,situacaoFisica,2,Destruída
Ponte,situacaoFisica,3,Em construção
Ponte,situacaoFisica,4,Planejada
Ponte,situacaoFisica,5,Construída
Ponte,posicaoPista,0,Desconhecida
Ponte,posicaoPista,12,Adjacentes
Ponte,posicaoPista,13,Superpostas
Ponte,posicaoPista,97,Não aplicável
Passag_Elevada_Viaduto,geometriaAproximada,1,Sim
Passag_Elevada_Viaduto,geometriaAproximada,2,Não
Passag_Elevada_Viaduto,tipoPassagViad,5,Passagem elevada
Passag_Elevada_Viaduto,tipoPassagViad,6,Viaduto
Passag_Elevada_Viaduto,modalUso,4,Rodoviário
Passag_Elevada_Viaduto,modalUso,5,Ferroviário
Passag_Elevada_Viaduto,modalUso,8,Rodoferroviário
Passag_Elevada_Viaduto,modalUso,9,Aeroportuário
Passag_Elevada_Viaduto,matConstr,0,Desconhecido
Passag_Elevada_Viaduto,matConstr,1,Alvenaria
Passag_Elevada_Viaduto,matConstr,2,Concreto
Passag_Elevada_Viaduto,matConstr,3,Metal
Passag_Elevada_Viaduto,matConstr,5,Madeira
Passag_Elevada_Viaduto,matConstr,99,Outros
Passag_Elevada_Viaduto,operacional,0,Desconhecido
Passag_Elevada_Viaduto,operacional,1,Sim
Passag_Elevada_Viaduto,operacional,2,Não
Passag_Elevada_Viaduto,situacaoFisica,0,Desconhecida
Passag_Elevada_Viaduto,situacaoFisica,1,Abandonada
Passag_Elevada_Viaduto,situacaoFisica,2,Destruída
Passag_Elevada_Viaduto,situacaoFisica,3,Em construção
Passag_Elevada_Viaduto,situacaoFisica,4,Planejada
Passag_Elevada_Viaduto,situacaoFisica,5,Construída
Passag_Elevada_Viaduto,posicaoPista,0,Desconhecida
Passag_Elevada_Viaduto,posicaoPista,12,Adjacentes
Passag_Elevada_Viaduto,posicaoPista,13,Superpostas
Passag_Elevada_Viaduto,posicaoPista,97,Não aplicável
Patio,geometriaAproximada,1,Sim
Patio,geometriaAproximada,2,Não
Patio,modalUso,4,Rodoviário
Patio,modalUso,5,Ferroviário
Patio,modalUso,6,Metroviário
Patio,modalUso,9,Aeroportuário
Patio,modalUso,14,Portuário
Patio,modalUso,98,Misto
Patio,administracao,0,Desconhecida
Patio,administracao,1,Federal
Patio,administracao,2,Estadual
Patio,administracao,3,Municipal
Patio,administracao,6,Particular
Patio,administracao,7,Concessionada
Patio,operacional,0,Desconhecido
Patio,operacional,1,Sim
Patio,operacional,2,Não
Patio,situacaoFisica,0,Desconhecida
Patio,situacaoFisica,1,Abandonada
Patio,situacaoFisica,2,Destruída
Patio,situacaoFisica,3,Em construção
Patio,situacaoFisica,4,Planejada
Patio,situacaoFisica,5,Construída
Edif_Rodoviaria,geometriaAproximada,1,Sim
Edif_Rodoviaria,geometriaAproximada,2,Não
Edif_Rodoviaria,tipoEdifRod,0,Desconhecido
Edif_Rodoviaria,tipoEdifRod,8,Terminal interestadual
Edif_Rodoviaria,tipoEdifRod,9,Terminal urbano
Edif_Rodoviaria,tipoEdifRod,10,Parada interestadual
Edif_Rodoviaria,tipoEdifRod,12,Posto de pesagem
Edif_Rodoviaria,tipoEdifRod,13,Posto de pedágio
Edif_Rodoviaria,tipoEdifRod,14,Posto de fiscalização
Edif_Rodoviaria,tipoEdifRod,15,Administrativa
Edif_Rodoviaria,tipoEdifRod,99,Outros
Edif_Rodoviaria,administracao,0,Desconhecida
Edif_Rodoviaria,administracao,1,Federal
Edif_Rodoviaria,administracao,2,Estadual
Edif_Rodoviaria,administracao,3,Municipal
Edif_Rodoviaria,administracao,6,Particular
Edif_Rodoviaria,administracao,7,Concessionada
Edif_Rodoviaria,operacional,0,Desconhecido
Edif_Rodoviaria,operacional,1,Sim
Edif_Rodoviaria,operacional,2,Não
Edif_Rodoviaria,situacaoFisica,0,Desconhecida
Edif_Rodoviaria,situacaoFisica,1,Abandonada
Edif_Rodoviaria,situacaoFisica,2,Destruída
Edif_Rodoviaria,situacaoFisica,3,Em construção
Edif_Rodoviaria,situacaoFisica,5,Construída
Edif_Rodoviaria,matConstr,0,Desconhecido
Edif_Rodoviaria,matConstr,1,Alvenaria
Edif_Rodoviaria,matConstr,2,Concreto
Edif_Rodoviaria,matConstr,3,Metal
Edif_Rodoviaria,matConstr,5,Madeira
Edif_Rodoviaria,matConstr,99,Outros
Posto_Combustivel,geometriaAproximada,1,Sim
Posto_Combustivel,geometriaAproximada,2,Não
Posto_Combustivel,administracao,0,Desconhecida
Posto_Combustivel,administracao,1,Federal
Posto_Combustivel,administracao,2,Estadual
Posto_Combustivel,administracao,3,Municipal
Posto_Combustivel,administracao,6,Particular
Posto_Combustivel,administracao,7,Concessionada
Posto_Combustivel,operacional,0,Desconhecido
Posto_Combustivel,operacional,1,Sim
Posto_Combustivel,operacional,2,Não
Posto_Combustivel,situacaoFisica,0,Desconhecida
Posto_Combustivel,situacaoFisica,1,Abandonada
Posto_Combustivel,situacaoFisica,2,Destruída
Posto_Combustivel,situacaoFisica,3,Em construção
Posto_Combustivel,situacaoFisica,5,Construída
Posto_Combustivel,matConstr,0,Desconhecido
Posto_Combustivel,matConstr,1,Alvenaria
Posto_Combustivel,matConstr,2,Concreto
Posto_Combustivel,matConstr,3,Metal
Posto_Combustivel,matConstr,5,Madeira
Posto_Combustivel,matConstr,99,Outros
Trilha_Picada,geometriaAproximada,1,Sim
Trilha_Picada,geometriaAproximada,2,Não
Ciclovia,geometriaAproximada,1,Sim
Ciclovia,geometriaAproximada,2,Não
Ciclovia,administracao,0,Desconhecida
Ciclovia,administracao,2,Estadual
Ciclovia,administracao,3,Municipal
Ciclovia,administracao,4,Estadual/Municipal
Ciclovia,administracao,6,Particular
Ciclovia,revestimento,0,Desconhecido
Ciclovia,revestimento,1,Leito natural
Ciclovia,revestimento,2,Revestimento primário (solto)
Ciclovia,revestimento,3,Pavimentado
Ciclovia,revestimento,4,Calçado
Ciclovia,operacional,0,Desconhecido
Ciclovia,operacional,1,Sim
Ciclovia,operacional,2,Não
Ciclovia,situacaoFisica,0,Desconhecida
Ciclovia,situacaoFisica,1,Abandonada
Ciclovia,situacaoFisica,2,Destruída
Ciclovia,situacaoFisica,3,Em construção
Ciclovia,situacaoFisica,4,Planejada
Ciclovia,situacaoFisica,5,Construída
Ciclovia,trafego,0,Desconhecido
Ciclovia,trafego,1,Permanente
Ciclovia,trafego,2,Periódico
Arruamento,geometriaAproximada,1,Sim
Arruamento,geometriaAproximada,2,Não
Arruamento,revestimento,0,Desconhecido
Arruamento,revestimento,1,Leito natural
Arruamento,revestimento,2,Revestimento primário (solto)
Arruamento,revestimento,3,Pavimentado
Arruamento,revestimento,4,Calçado
Arruamento,operacional,0,Desconhecido
Arruamento,operacional,1,Sim
Arruamento,operacional,2,Não
Arruamento,situacaoFisica,0,Desconhecida
Arruamento,situacaoFisica,1,Abandonada
Arruamento,situacaoFisica,2,Destruída
Arruamento,situacaoFisica,3,Em construção
Arruamento,situacaoFisica,4,Planejada
Arruamento,situacaoFisica,5,Construída
Arruamento,trafego,0,Desconhecido
Arruamento,trafego,1,Permanente
Arruamento,trafego,2,Periódico
Arruamento,canteiroDivisorio,1,Sim
Arruamento,canteiroDivisorio,2,Não
Travessia_Pedestre,geometriaAproximada,1,Sim
Travessia_Pedestre,geometriaAproximada,2,Não
Travessia_Pedestre,tipoTravessiaPed,0,Desconhecido
Travessia_Pedestre,tipoTravessiaPed,7,Passagem subterrânea
Travessia_Pedestre,tipoTravessiaPed,8,Passarela
Travessia_Pedestre,tipoTravessiaPed,9,Pinguela
Travessia_Pedestre,matConstr,0,Desconhecido
Travessia_Pedestre,matConstr,1,Alvenaria
Travessia_Pedestre,matConstr,2,Concreto
Travessia_Pedestre,matConstr,3,Metal
Travessia_Pedestre,matConstr,5,Madeira
Travessia_Pedestre,matConstr,99,Outros
Travessia_Pedestre,operacional,0,Desconhecido
Travessia_Pedestre,operacional,1,Sim
Travessia_Pedestre,operacional,2,Não
Travessia_Pedestre,situacaoFisica,0,Desconhecida
Travessia_Pedestre,situacaoFisica,1,Abandonada
Travessia_Pedestre,situacaoFisica,2,Destruída
Travessia_Pedestre,situacaoFisica,3,Em construção
Travessia_Pedestre,situacaoFisica,5,Construída
Trecho_Ferroviario,geometriaAproximada,1,Sim
Trecho_Ferroviario,geometriaAproximada,2,Não
Trecho_Ferroviario,posicaoRelativa,2,Na superfície
Trecho_Ferroviario,posicaoRelativa,3,Elevado
Trecho_Ferroviario,posicaoRelativa,6,Subterrâneo
Trecho_Ferroviario,tipoTrechoFerrov,0,Desconhecido
Trecho_Ferroviario,tipoTrechoFerrov,5,Bonde
Trecho_Ferroviario,tipoTrechoFerrov,6,Aeromóvel
Trecho_Ferroviario,tipoTrechoFerrov,7,Ferrovia (Trem)
Trecho_Ferroviario,tipoTrechoFerrov,8,Metrovia (Metrô)
Trecho_Ferroviario,bitola,0,Desconhecido
Trecho_Ferroviario,bitola,1,Métrica
Trecho_Ferroviario,bitola,2,Internacional
Trecho_Ferroviario,bitola,3,Larga
Trecho_Ferroviario,bitola,4,Mista métrica internacional
Trecho_Ferroviario,bitola,5,Mista métrica larga
Trecho_Ferroviario,bitola,6,Mista internacional larga
Trecho_Ferroviario,eletrificada,0,Desconhecido
Trecho_Ferroviario,eletrificada,1,Sim
Trecho_Ferroviario,eletrificada,2,Não
Trecho_Ferroviario,nrLinhas,0,Desconhecido
Trecho_Ferroviario,nrLinhas,1,Simples
Trecho_Ferroviario,nrLinhas,2,Dupla
Trecho_Ferroviario,nrLinhas,3,Múltipla
Trecho_Ferroviario,emArruamento,0,Desconhecido
Trecho_Ferroviario,emArruamento,1,Sim
Trecho_Ferroviario,emArruamento,2,Não
Trecho_Ferroviario,jurisdicao,0,Desconhecida
Trecho_Ferroviario,jurisdicao,1,Federal
Trecho_Ferroviario,jurisdicao,2,Estadual
Trecho_Ferroviario,jurisdicao,3,Municipal
Trecho_Ferroviario,jurisdicao,6,Particular
Trecho_Ferroviario,administracao,0,Desconhecida
Trecho_Ferroviario,administracao,1,Federal
Trecho_Ferroviario,administracao,2,Estadual
Trecho_Ferroviario,administracao,3,Municipal
Trecho_Ferroviario,administracao,6,Privada
Trecho_Ferroviario,administracao,7,Concessionada
Trecho_Ferroviario,administracao,97,Não aplicável
Trecho_Ferroviario,operacional,0,Desconhecido
Trecho_Ferroviario,operacional,1,Sim
Trecho_Ferroviario,operacional,2,Não
Trecho_Ferroviario,situacaoFisica,0,Desconhecida
Trecho_Ferroviario,situacaoFisica,1,Abandonada
Trecho_Ferroviario,situacaoFisica,2,Destruída
Trecho_Ferroviario,situacaoFisica,3,Em construção
Trecho_Ferroviario,situacaoFisica,4,Planejada
Trecho_Ferroviario,situacaoFisica,5,Construída
Girador_Ferroviario,geometriaAproximada,1,Sim
Girador_Ferroviario,geometriaAproximada,2,Não
Girador_Ferroviario,administracao,0,Desconhecida
Girador_Ferroviario,administracao,1,Federal
Girador_Ferroviario,administracao,2,Estadual
Girador_Ferroviario,administracao,3,Municipal
Girador_Ferroviario,administracao,6,Particular
Girador_Ferroviario,administracao,7,Concessionada
Girador_Ferroviario,operacional,0,Desconhecido
Girador_Ferroviario,operacional,1,Sim
Girador_Ferroviario,operacional,2,Não
Girador_Ferroviario,situacaoFisica,0,Desconhecida
Girador_Ferroviario,situacaoFisica,1,Abandonada
Girador_Ferroviario,situacaoFisica,2,Destruída
Girador_Ferroviario,situacaoFisica,3,Em construção
Girador_Ferroviario,situacaoFisica,4,Planejada
Girador_Ferroviario,situacaoFisica,5,Construída
Edif_Metro_Ferroviaria,geometriaAproximada,1,Sim
Edif_Metro_Ferroviaria,geometriaAproximada,2,Não
Edif_Metro_Ferroviaria,funcaoEdifMetroFerrov,0,Desconhecido
Edif_Metro_Ferroviaria,funcaoEdifMetroFerrov,15,Administrativa
Edif_Metro_Ferroviaria,funcaoEdifMetroFerrov,16,Estação ferroviária de passageiros
Edif_Metro_Ferroviaria,funcaoEdifMetroFerrov,17,Estação metroviária
Edif_Metro_Ferroviaria,funcaoEdifMetroFerrov,18,Terminal ferroviário de cargas
Edif_Metro_Ferroviaria,funcaoEdifMetroFerrov,19,Terminal ferroviário de pasageiros e cargas
Edif_Metro_Ferroviaria,funcaoEdifMetroFerrov,20,Oficina de manutenção
Edif_Metro_Ferroviaria,funcaoEdifMetroFerrov,99,Outros
Edif_Metro_Ferroviaria,multimodal,0,Desconhecido
Edif_Metro_Ferroviaria,multimodal,1,Sim
Edif_Metro_Ferroviaria,multimodal,2,Não
Edif_Metro_Ferroviaria,matConstr,0,Desconhecido
Edif_Metro_Ferroviaria,matConstr,1,Alvenaria
Edif_Metro_Ferroviaria,matConstr,2,Concreto
Edif_Metro_Ferroviaria,matConstr,3,Metal
Edif_Metro_Ferroviaria,matConstr,5,Madeira
Edif_Metro_Ferroviaria,matConstr,99,Outros
Edif_Metro_Ferroviaria,operacional,0,Desconhecido
Edif_Metro_Ferroviaria,operacional,1,Sim
Edif_Metro_Ferroviaria,operacional,2,Não
Edif_Metro_Ferroviaria,situacaoFisica,0,Desconhecida
Edif_Metro_Ferroviaria,situacaoFisica,1,Abandonada
Edif_Metro_Ferroviaria,situacaoFisica,2,Destruída
Edif_Metro_Ferroviaria,situacaoFisica,3,Em construção
Edif_Metro_Ferroviaria,situacaoFisica,4,Planejada
Edif_Metro_Ferroviaria,situacaoFisica,5,Construída
Edif_Metro_Ferroviaria,administracao,0,Desconhecida
Edif_Metro_Ferroviaria,administracao,1,Federal
Edif_Metro_Ferroviaria,administracao,2,Estadual
Edif_Metro_Ferroviaria,administracao,3,Municipal
Edif_Metro_Ferroviaria,administracao,6,Particular
Edif_Metro_Ferroviaria,administracao,7,Concessionada
Caminho_Aereo,geometriaAproximada,1,Sim
Caminho_Aereo,geometriaAproximada,2,Não
Caminho_Aereo,tipoCaminhoAereo,12,Teleférico
Caminho_Aereo,tipoCaminhoAereo,99,Outros
Caminho_Aereo,tipoUsoCaminhoAer,0,Desconhecido
Caminho_Aereo,tipoUsoCaminhoAer,21,Passageiros
Caminho_Aereo,tipoUsoCaminhoAer,22,Cargas
Caminho_Aereo,tipoUsoCaminhoAer,98,Misto
Caminho_Aereo,operacional,0,Desconhecido
Caminho_Aereo,operacional,1,Sim
Caminho_Aereo,operacional,2,Não
Caminho_Aereo,situacaoFisica,0,Desconhecida
Caminho_Aereo,situacaoFisica,1,Abandonada
Caminho_Aereo,situacaoFisica,2,Destruída
Caminho_Aereo,situacaoFisica,3,Em construção
Caminho_Aereo,situacaoFisica,5,Construída
Funicular,geometriaAproximada,1,Sim
Funicular,geometriaAproximada,2,Não
Funicular,operacional,0,Desconhecido
Funicular,operacional,1,Sim
Funicular,operacional,2,Não
Funicular,situacaoFisica,0,Desconhecida
Funicular,situacaoFisica,1,Abandonada
Funicular,situacaoFisica,2,Destruída
Funicular,situacaoFisica,3,Em construção
Funicular,situacaoFisica,5,Construída
Cremalheira,geometriaAproximada,1,Sim
Cremalheira,geometriaAproximada,2,Não
Cremalheira,operacional,0,Desconhecido
Cremalheira,operacional,1,Sim
Cremalheira,operacional,2,Não
Cremalheira,situacaoFisica,0,Desconhecida
Cremalheira,situacaoFisica,1,Abandonada
Cremalheira,situacaoFisica,2,Destruída
Cremalheira,situacaoFisica,3,Em construção
Cremalheira,situacaoFisica,4,Planejada
Cremalheira,situacaoFisica,5,Construída
Trecho_Duto,geometriaAproximada,1,Sim
Trecho_Duto,geometriaAproximada,2,Não
Trecho_Duto,tipoTrechoDuto,0,Desconhecido
Trecho_Duto,tipoTrechoDuto,1,Duto
Trecho_Duto,tipoTrechoDuto,2,Calha
Trecho_Duto,tipoTrechoDuto,3,Correia transportadora
Trecho_Duto,matTransp,0,Desconhecido
Trecho_Duto,matTransp,1,Água
Trecho_Duto,matTransp,2,Óleo
Trecho_Duto,matTransp,3,Petróleo
Trecho_Duto,matTransp,4,Nafta
Trecho_Duto,matTransp,5,Gás
Trecho_Duto,matTransp,6,Grãos
Trecho_Duto,matTransp,7,Minério
Trecho_Duto,matTransp,8,Efluentes
Trecho_Duto,matTransp,9,Esgoto
Trecho_Duto,matTransp,29,Gasolina
Trecho_Duto,matTransp,30,Álcool
Trecho_Duto,matTransp,31,Querosene
Trecho_Duto,matTransp,99,Outros
Trecho_Duto,setor,0,Desconhecido
Trecho_Duto,setor,1,Energético
Trecho_Duto,setor,2,Econômico
Trecho_Duto,setor,3,Abastecimento de água
Trecho_Duto,setor,4,Saneamento básico
Trecho_Duto,posicaoRelativa,0,Desconhecido
Trecho_Duto,posicaoRelativa,2,Na superfície
Trecho_Duto,posicaoRelativa,3,Elevado
Trecho_Duto,posicaoRelativa,4,Emerso
Trecho_Duto,posicaoRelativa,5,Submerso
Trecho_Duto,posicaoRelativa,6,Subterrâneo
Trecho_Duto,matConstr,0,Desconhecido
Trecho_Duto,matConstr,1,Alvenaria
Trecho_Duto,matConstr,2,Concreto
Trecho_Duto,matConstr,3,Metal
Trecho_Duto,matConstr,4,Rocha
Trecho_Duto,matConstr,99,Outros
Trecho_Duto,situacaoEspacial,12,Adjacentes
Trecho_Duto,situacaoEspacial,13,Sobrepostos
Trecho_Duto,situacaoEspacial,99,Outros
Trecho_Duto,operacional,0,Desconhecido
Trecho_Duto,operacional,1,Sim
Trecho_Duto,operacional,2,Não
Trecho_Duto,situacaoFisica,0,Desconhecida
Trecho_Duto,situacaoFisica,1,Abandonada
Trecho_Duto,situacaoFisica,2,Destruída
Trecho_Duto,situacaoFisica,3,Em construção
Trecho_Duto,situacaoFisica,5,Construída
Ponto_Duto,geometriaAproximada,1,Sim
Ponto_Duto,geometriaAproximada,2,Não
Ponto_Duto,relacionado,1,Ponto inicial
Ponto_Duto,relacionado,2,Ponto final
Ponto_Duto,relacionado,3,Local crítico
Ponto_Duto,relacionado,4,Depósito geral
Ponto_Duto,relacionado,5,Ponto de ramificação
Ponto_Duto,relacionado,17,Interrupção com a moldura
Local_Critico,geometriaAproximada,1,Sim
Local_Critico,geometriaAproximada,2,Não
Local_Critico,tipoLocalCrit,1,Subestação de válvulas e/ou bombas
Local_Critico,tipoLocalCrit,2,Risco geotécnico
Local_Critico,tipoLocalCrit,3,Interferência com localidades
Local_Critico,tipoLocalCrit,4,Interferência com hidrografia
Local_Critico,tipoLocalCrit,5,Interferência com áreas especiais
Local_Critico,tipoLocalCrit,6,Interferência com vias
Local_Critico,tipoLocalCrit,7,Outras interferências
Condutor_Hidrico,geometriaAproximada,1,Sim
Condutor_Hidrico,geometriaAproximada,2,Não
Condutor_Hidrico,tipoTrechoDuto,0,Desconhecido
Condutor_Hidrico,tipoTrechoDuto,2,Calha
Condutor_Hidrico,tipoTrechoDuto,4,Tubulação
Condutor_Hidrico,matTransp,1,Água
Condutor_Hidrico,setor,1,Energético
Condutor_Hidrico,posicaoRelativa,0,Desconhecido
Condutor_Hidrico,posicaoRelativa,2,Na superfície
Condutor_Hidrico,posicaoRelativa,3,Elevado
Condutor_Hidrico,posicaoRelativa,6,Subterrâneo
Condutor_Hidrico,matConstr,0,Desconhecido
Condutor_Hidrico,matConstr,1,Alvenaria
Condutor_Hidrico,matConstr,2,Concreto
Condutor_Hidrico,matConstr,3,Metal
Condutor_Hidrico,matConstr,4,Rocha
Condutor_Hidrico,matConstr,99,Outros
Condutor_Hidrico,situacaoEspacial,12,Adjacentes
Condutor_Hidrico,situacaoEspacial,13,Sobrepostos
Condutor_Hidrico,situacaoEspacial,99,Outros
Condutor_Hidrico,operacional,0,Desconhecido
Condutor_Hidrico,operacional,1,Sim
Condutor_Hidrico,operacional,2,Não
Condutor_Hidrico,situacaoFisica,0,Desconhecida
Condutor_Hidrico,situacaoFisica,1,Abandonada
Condutor_Hidrico,situacaoFisica,2,Destruída
Condutor_Hidrico,situacaoFisica,3,Em construção
Condutor_Hidrico,situacaoFisica,5,Construída
Pista_Ponto_Pouso,geometriaAproximada,1,Sim
Pista_Ponto_Pouso,geometriaAproximada,2,Não
Pista_Ponto_Pouso,tipoPista,9,Pista de pouso
Pista_Ponto_Pouso,tipoPista,10,Pista de táxi
Pista_Ponto_Pouso,tipoPista,11,Heliponto
Pista_Ponto_Pouso,revestimento,0,Desconhecido
Pista_Ponto_Pouso,revestimento,1,Leito natural
Pista_Ponto_Pouso,revestimento,2,Revestimento primário (solto)
Pista_Ponto_Pouso,revestimento,3,Pavimentado
Pista_Ponto_Pouso,revestimento,4,Calçado
Pista_Ponto_Pouso,usoPista,0,Desconhecido
Pista_Ponto_Pouso,usoPista,6,Particular
Pista_Ponto_Pouso,usoPista,11,Público
Pista_Ponto_Pouso,usoPista,12,Militar
Pista_Ponto_Pouso,usoPista,13,Público/Militar
Pista_Ponto_Pouso,homologacao,0,Desconhecido
Pista_Ponto_Pouso,homologacao,1,Sim
Pista_Ponto_Pouso,homologacao,2,Não
Pista_Ponto_Pouso,operacional,0,Desconhecido
Pista_Ponto_Pouso,operacional,1,Sim
Pista_Ponto_Pouso,operacional,2,Não
Pista_Ponto_Pouso,situacaoFisica,0,Desconhecida
Pista_Ponto_Pouso,situacaoFisica,1,Abandonada
Pista_Ponto_Pouso,situacaoFisica,2,Destruída
Pista_Ponto_Pouso,situacaoFisica,3,Em construção
Pista_Ponto_Pouso,situacaoFisica,4,Planejada
Pista_Ponto_Pouso,situacaoFisica,5,Construída
Edif_Const_Aeroportuaria,geometriaAproximada,1,Sim
Edif_Const_Aeroportuaria,geometriaAproximada,2,Não
Edif_Const_Aeroportuaria,tipoEdifAero,0,Desconhecido
Edif_Const_Aeroportuaria,tipoEdifAero,15,Administrativa
Edif_Const_Aeroportuaria,tipoEdifAero,26,Terminal de passageiros
